 r                    theta                       F_radial                      F_azimuthal
  0.71354166666000007        1.30081570      0.50455078820862753       -2.8072903547932019E-002
  0.71354166666000007        1.32535934      0.53626684961822679       -2.8972288278278965E-002
  0.71354166666000007        1.34990311      0.55351552970161400       -3.1488785727422808E-002
  0.71354166666000007        1.37444675      0.55246082324214218       -3.9461263987401414E-002
  0.71354166666000007        1.39899051      0.53138881573033314       -5.0086654121800682E-002
  0.71354166666000007        1.42353415      0.49191544251695801       -6.4642830640318116E-002
  0.71354166666000007        1.44807792      0.44020187959293205       -7.9795373037335721E-002
  0.71354166666000007        1.47262156      0.38083482568175331       -9.7385630066790546E-002
  0.71354166666000007        1.49716520      0.31669665539938185      -0.10968533479719120     
  0.71354166666000007        1.52170897      0.25274069157770457      -0.12266024028159404     
  0.71354166666000007        1.54625261      0.19141054920484110      -0.13413071388347561     
  0.71354166666000007        1.57079637      0.13274588230513726      -0.14171285571257636     
  0.71354166666000007        1.59534001       7.8567532289415667E-002 -0.14826274125460182     
  0.71354166666000007        1.61988366       2.9710457792788730E-002 -0.15213949075000191     
  0.71354166666000007        1.64442742      -1.2918946353929602E-002 -0.15514198832095788     
  0.71354166666000007        1.66897106      -4.9140053725778447E-002 -0.15557865846389288     
  0.71354166666000007        1.69351482      -7.9873630925133762E-002 -0.15501412650593716     
  0.71354166666000007        1.71805847     -0.10539753583114024      -0.15325774345353754     
  0.71354166666000007        1.74260223     -0.12736640683629563      -0.15066756060799008     
  0.71354166666000007        1.76714587     -0.14686347260991164      -0.14715723641035555     
  0.71354166666000007        1.79168952     -0.16410724827605333      -0.14312034281545635     
  0.71354166666000007        1.81623328     -0.17924301682263957      -0.13950192249209348     
  0.71354166666000007        1.84077692     -0.19276617664215287      -0.13676021127481605     
  0.71354166666000007        1.86532068     -0.20561113367264683      -0.13433236961368153     
  0.71354166666000007        1.88986433     -0.21836438186499060      -0.13136924785186832     
  0.71354166666000007        1.91440797     -0.23112826825213667      -0.12929227170713220     
  0.71354166666000007        1.93895173     -0.24408584041826487      -0.12704514099208164     
  0.71354166666000007        1.96349537     -0.25783940469040295      -0.12373461087412052     
  0.71354166666000007        1.98803914     -0.27208427900982624      -0.12023995902900744     
  0.71354166666000007        2.01258278     -0.28560406635113045      -0.11678680777641007     
  0.71354166666000007        2.03712654     -0.29846439748271381      -0.11323675711619791     
  0.71354166666000007        2.06167006     -0.31045813146391549      -0.10907262539140232     
  0.71354166666000007        2.08621383     -0.31992135947839861      -0.10402811283749305     
  0.71354166666000007        2.11075759     -0.32568101853565007       -9.8401663290816316E-002
  0.71354166666000007        2.13530135     -0.32714016592155581       -9.0926257487176421E-002
  0.71354166666000007        2.15984488     -0.32386720654719320       -8.1571437135719779E-002
  0.71354166666000007        2.18438864     -0.31548401156699235       -7.1112148751580020E-002
  0.71354166666000007        2.20893240     -0.30145302182263206       -5.9562533496746076E-002
  0.71354166666000007        2.23347592     -0.28118592298895667       -4.7420039167531999E-002
  0.71354166666000007        2.25801969     -0.25448246008928793       -3.5122732221324428E-002
  0.71354166666000007        2.28256345     -0.22148366711677100       -2.1842016607386928E-002
  0.71354166666000007        2.30710721     -0.18165586133196310       -7.2968910040750318E-003
  0.71354166666000007        2.33165073     -0.13538775568903108        7.4316560294730360E-003
  0.71354166666000007        2.35619450      -8.3846616009438615E-002   2.5452519086137361E-002
  0.71354166666000007        2.38073826      -2.7262822373575531E-002   4.2403242618993017E-002
  0.71354166666000007        2.40528178       3.3727580153681304E-002   6.0969855502529778E-002
  0.71354166666000007        2.42982554       9.8220721717451803E-002   7.9302609927979467E-002
  0.71354166666000007        2.45436931      0.16660067442842660        9.7132884937898650E-002
  0.71354166666000007        2.47891307      0.23887607958664842       0.11802132973395985     
  0.71354166666000007        2.50345659      0.31319363766273944       0.13720755644886531     
  0.71354166666000007        2.52800035      0.38650635507474607       0.16078567188712214     
  0.71354166666000007        2.55254412      0.45086773683057524       0.17891613668167797     
  0.71354166666000007        2.57708764      0.49531583977676430       0.19825648355587711     
  0.71354166666000007        2.60163140      0.51348229416486935       0.20542242663690752     
  0.71354166666000007        2.62617517      0.49852439528337439       0.20316666728233548     
  0.71354166666000007        2.65071869      0.45338937855033307       0.19872393836902252     
  0.71354166666000007        2.67526245      0.38667479548370648       0.17699175674279169     
  0.71354166666000007        2.69980621      0.30441887631269626       0.16345396601027309     
  0.71354166666000007        2.72434998      0.21904661530803785       0.14006829407694549     
  0.71354166666000007        2.74889350      0.13626382275396487       0.12357281806710668     
  0.71354166666000007        2.77343726       5.8479824498070314E-002  0.10623953947132157     
  0.71354166666000007        2.79798102      -1.0547704887409148E-002   9.0870789413397712E-002
  0.71354166666000007        2.82252455      -7.0328614570286288E-002   7.7490946904536118E-002
  0.71354166666000007        2.84706831     -0.11896898926425978        6.5254579404225257E-002
  0.71354166666000007        2.87161207     -0.15547337496919142        5.5899415473868910E-002
  0.71354166666000007        2.89615583     -0.17982395674291501        4.6824332615605799E-002
  0.71354166666000007        2.92069936     -0.19208951594237653        3.9425874614298147E-002
  0.71354166666000007        2.94524312     -0.19409862404905254        3.2988765679637905E-002
  0.71354166666000007        2.96978688     -0.18711998263153429        2.6823037326399405E-002
  0.71354166666000007        2.99433041     -0.17300902259548775        2.0872230755212908E-002
  0.71354166666000007        3.01887417     -0.15434787843462910        1.4930610227780928E-002
  0.71354166666000007        3.04341793     -0.13301161174285078        9.1264110097428758E-003
  0.71354166666000007        3.06796169     -0.11065962889642576        3.7133670999120990E-003
  0.71354166666000007        3.09250522      -8.7833847438302665E-002  -1.3980398708915191E-003
  0.71354166666000007        3.11704898      -6.4355813134771914E-002  -6.9073753233466293E-003
  0.71354166666000007        3.14159274      -4.0417145421913783E-002  -1.2678524454877235E-002
  0.71354166666000007        3.16613626      -1.6103633282954066E-002  -1.7764499845890545E-002
  0.71354166666000007        3.19068003       8.0044220545939827E-003  -2.1982128578049740E-002
  0.71354166666000007        3.21522379       3.1109767473431842E-002  -2.4832950923135668E-002
  0.71354166666000007        3.23976731       5.2443307768388549E-002  -2.5925652762027632E-002
  0.71354166666000007        3.26431108       7.1252937802083693E-002  -2.5495450473243034E-002
  0.71354166666000007        3.28885484       8.7370129109802477E-002  -2.3415071053295235E-002
  0.71354166666000007        3.31339860      0.10059989278682817       -2.0082373376164964E-002
  0.71354166666000007        3.33794212      0.11098345011875002       -1.6087088831600437E-002
  0.71354166666000007        3.36248589      0.11906709488191970       -1.1567586837225769E-002
  0.71354166666000007        3.38702965      0.12503206020954766       -6.3626826102600436E-003
  0.71354166666000007        3.41157317      0.12897198486279116       -9.5947105883501069E-004
  0.71354166666000007        3.43611693      0.13119399331583181        4.8181141875969866E-003
  0.71354166666000007        3.46066070      0.13197729231903746        1.1277178918996100E-002
  0.71354166666000007        3.48520446      0.13136085579753265        1.8296584308082068E-002
  0.71354166666000007        3.50974798      0.12941603342122851        2.5895822182872060E-002
  0.71354166666000007        3.53429174      0.12662093542677208        3.4114527121884987E-002
  0.71354166666000007        3.55883551      0.12347779360158703        4.2228368063610716E-002
  0.71354166666000007        3.58337903      0.12024573291051194        4.9640526743922865E-002
  0.71354166666000007        3.60792279      0.11680319253151904        5.6211644853614934E-002
  0.71354166666000007        3.63246655      0.11265771814648552        6.1773587172634918E-002
  0.71354166666000007        3.65701032      0.10700960771847963        6.6074910025233843E-002
  0.71354166666000007        3.68155384       9.9100053729400520E-002   6.9765905526440075E-002
  0.71354166666000007        3.70609760       8.8738361492595244E-002   7.2743467781376830E-002
  0.71354166666000007        3.73064137       7.6096077494914122E-002   7.4398928711100917E-002
  0.71354166666000007        3.75518489       6.1487042190537314E-002   7.5218452201072511E-002
  0.71354166666000007        3.77972865       4.5043981407646282E-002   7.5744423387341067E-002
  0.71354166666000007        3.80427241       2.7356394436220195E-002   7.4731981305480269E-002
  0.71354166666000007        3.82881594       9.2658202560928042E-003   7.4467074066398548E-002
  0.71354166666000007        3.85335970      -8.8233524474269822E-003   7.2577633539725322E-002
  0.71354166666000007        3.87790346      -2.5999266368875826E-002   7.0532204669107146E-002
  0.71354166666000007        3.90244722      -4.2064629279267476E-002   6.7226013169464263E-002
  0.71354166666000007        3.92699075      -5.6567288766978550E-002   6.4016494610171698E-002
  0.71354166666000007        3.95153451      -6.7695470350829151E-002   6.0732709528546522E-002
  0.71354166666000007        3.97607827      -7.4403209783893864E-002   5.6931391988172445E-002
  0.71354166666000007        4.00062180      -7.6372600464225920E-002   5.4705755204507982E-002
  0.71354166666000007        4.02516556      -7.2675364966235195E-002   5.3378503668561929E-002
  0.71354166666000007        4.04970932      -6.2333333238325836E-002   5.2939815497582525E-002
  0.71354166666000007        4.07425308      -4.5355280810353497E-002   5.4039411639619429E-002
  0.71354166666000007        4.09879684      -2.1563162015788367E-002   5.6461729660804504E-002
  0.71354166666000007        4.12334013       9.8317870073074166E-003   6.0437598315515713E-002
  0.71354166666000007        4.14788389       4.8586239957588429E-002   6.4428426530797556E-002
  0.71354166666000007        4.17242765       9.3159275556247076E-002   7.0633251581577405E-002
  0.71354166666000007        4.19697142      0.14258915040796041        7.7403705459094460E-002
  0.71354166666000007        4.22151518      0.19604786954266049        8.3959288375647090E-002
  0.71354166666000007        4.24605894      0.25157119757452984        9.2514277867649972E-002
  0.71354166666000007        4.27060270      0.30860430413089635        9.9088811321448506E-002
  0.71354166666000007        4.29514599      0.36694947712651826       0.10905301270940765     
  0.71354166666000007        4.31968975      0.42472340358139621       0.11778721854112705     
  0.71354166666000007        4.34423351      0.48085771902618890       0.12935138134806484     
  0.71354166666000007        4.36877728      0.53195844660361757       0.13848937959804494     
  0.71354166666000007        4.39332104      0.57012092996335451       0.14607226364855444     
  0.71354166666000007        4.41786480      0.59100608421097089       0.15058907972594851     
  0.71354166666000007        4.44240856      0.59185765353692243       0.14528279190180146     
  0.71354166666000007        4.46695185      0.57074164246029757       0.13867546200951011     
  0.71354166666000007        4.49149561      0.53320357521899986       0.12418648640950172     
  0.71354166666000007        4.51603937      0.48353784377785819       0.10646978817332707     
  0.71354166666000007        4.54058313      0.42637585877742579        9.3030300125456933E-002
  0.71354166666000007        4.56512690      0.36901506410584456        7.3775288261403935E-002
  0.71354166666000007        4.58967066      0.31308178897369837        6.2256270405475704E-002
  0.71354166666000007        4.61421442      0.26144039365790245        4.8282610344402087E-002
  0.71354166666000007        4.63875771      0.21585801945371116        3.6660574919417925E-002
  0.71354166666000007        4.66330147      0.17547815595246691        2.4243048677395265E-002
  0.71354166666000007        4.68784523      0.14129386827796120        1.2932076702420416E-002
  0.71354166666000007        4.71238899      0.11314731883313715        2.2221848868412414E-003
  0.71354166666000007        4.73693275       9.1076246025157126E-002  -7.7936584997969774E-003
  0.71354166666000007        4.76147652       7.4529729128541555E-002  -1.6828482206171232E-002
  0.71354166666000007        4.78602028       6.2931917082004948E-002  -2.5974234397637058E-002
  0.71354166666000007        4.81056356       5.5798757351350273E-002  -3.5211556557963389E-002
  0.71354166666000007        4.83510733       5.1797811987213879E-002  -4.4728453922534203E-002
  0.71354166666000007        4.85965109       5.0008289130481900E-002  -5.4712043326472899E-002
  0.71354166666000007        4.88419485       4.9851846287544861E-002  -6.4630839663836828E-002
  0.71354166666000007        4.90873861       5.0865443851469072E-002  -7.4261812710670658E-002
  0.71354166666000007        4.93328238       5.3429614393233842E-002  -8.3709466855739406E-002
  0.71354166666000007        4.95782614       5.8247663332435182E-002  -9.2880198959970128E-002
  0.71354166666000007        4.98236942       6.5489650925585619E-002 -0.10160479292130772     
  0.71354166666000007        5.00691319       7.4883288838063916E-002 -0.10934005917053435     
  0.71354166666000007        5.03145695       8.5989315160738392E-002 -0.11563287514753644     
  0.71354166666000007        5.05600071       9.8280722773220225E-002 -0.12031076950926950     
  0.71354166666000007        5.08054447      0.11122378223628183      -0.12338030330588971     
  0.71354166666000007        5.10508823      0.12442255725772700      -0.12491022419892231     
  0.71354166666000007        5.12963152      0.13764384912884670      -0.12475021000144682     
  0.71354166666000007        5.15417528      0.15087985099782858      -0.12373729237857897     
  0.71354166666000007        5.17871904      0.16450057074386099      -0.12218327830925398     
  0.71354166666000007        5.20326281      0.17805967309173185      -0.11893420656658522     
  0.71354166666000007        5.22780657      0.19111740353332149      -0.11643759057051364     
  0.71354166666000007        5.25235033      0.20411005408829444      -0.11136785393103418     
  0.71354166666000007        5.27689409      0.21687951106696166      -0.10638638056165754     
  0.71354166666000007        5.30143738      0.22932444762144541       -9.9312659270058432E-002
  0.71354166666000007        5.32598114      0.24106049711598126       -9.1063012354014317E-002
  0.71354166666000007        5.35052490      0.25155173445845097       -8.2588843650623606E-002
  0.71354166666000007        5.37506866      0.26033612930182626       -7.2014986393716979E-002
  0.71354166666000007        5.39961243      0.26635569084203203       -6.2544041522700419E-002
  0.71354166666000007        5.42415619      0.26850410833620175       -5.4120361454703905E-002
  0.71354166666000007        5.44869995      0.26557021157022032       -4.6620504419451855E-002
  0.71354166666000007        5.47324324      0.25660150725445918       -4.1278247801965109E-002
  0.71354166666000007        5.49778700      0.24041011417443833       -3.7630576125495328E-002
  0.71354166666000007        5.52233076      0.21729062651373110       -3.3610059047073156E-002
  0.71354166666000007        5.54687452      0.18925041846360066       -3.3065948138426955E-002
  0.71354166666000007        5.57141829      0.15712222652541971       -3.1759503694639958E-002
  0.71354166666000007        5.59596205      0.12248512721707897       -3.0601229039779628E-002
  0.71354166666000007        5.62050581       8.8172822804457665E-002  -3.0679623183597828E-002
  0.71354166666000007        5.64504910       5.4563972754537740E-002  -2.8672213839530416E-002
  0.71354166666000007        5.66959286       2.2961714986621640E-002  -2.8559474392263084E-002
  0.71354166666000007        5.69413662      -5.8707552994081225E-003  -2.6911277010364065E-002
  0.71354166666000007        5.71868038      -3.3052917461211577E-002  -2.5856607529356136E-002
  0.71354166666000007        5.74322414      -5.7080476557200180E-002  -2.4270438425512852E-002
  0.71354166666000007        5.76776791      -7.6784371816270472E-002  -2.2793754409158908E-002
  0.71354166666000007        5.79231167      -9.2004030333857637E-002  -2.1433065882575791E-002
  0.71354166666000007        5.81685495     -0.10272292752654334       -1.9127796844387143E-002
  0.71354166666000007        5.84139872     -0.10868378478590991       -1.6945938577803969E-002
  0.71354166666000007        5.86594248     -0.10962433464862115       -1.4925581132252253E-002
  0.71354166666000007        5.89048624     -0.10582014235479675       -1.2292652875792539E-002
  0.71354166666000007        5.91503000      -9.7128028253046256E-002  -9.5131036225858390E-003
  0.71354166666000007        5.93957376      -8.3218160790713702E-002  -6.3584890709152183E-003
  0.71354166666000007        5.96411753      -6.3764413743926343E-002  -2.7659730993567135E-003
  0.71354166666000007        5.98866081      -3.8707734387593215E-002   3.9273928887337414E-004
  0.71354166666000007        6.01320457      -8.8777064088663045E-003   3.7287315714661777E-003
  0.71354166666000007        6.03774834       2.4603736721285876E-002   7.8721422159273944E-003
  0.71354166666000007        6.06229210       6.0815501233173135E-002   1.1057860081075106E-002
  0.71354166666000007        6.08683586       9.8621393949828495E-002   1.5310041136619445E-002
  0.71354166666000007        6.11137962      0.13647467972033675        1.9276125379448797E-002
  0.71354166666000007        6.13592339      0.17413511102795531        2.3579724277748099E-002
  0.71354166666000007        6.16046667      0.21101730302956420        2.7994198788242490E-002
  0.71354166666000007        6.18501043      0.24600978521782840        3.2074438930117181E-002
  0.71354166666000007        6.20955420      0.27874502748268326        3.6265546413158552E-002
  0.71354166666000007        6.23409796      0.30615956663228239        3.8421212339366732E-002
  0.71354166666000007        6.25864172      0.32390245208418156        4.0082854152205902E-002
  0.71875000000000000       -1.73472348E-18  0.31171003800853536        3.3241416989706389E-002
  0.71875000000000000        2.45436933E-02  0.28718630706644771        2.2009327280842761E-002
  0.71875000000000000        4.90873866E-02  0.25518781190944156        1.2702875234672879E-002
  0.71875000000000000        7.36310780E-02  0.21911335801072446        3.3275445660779653E-003
  0.71875000000000000        9.81747732E-02  0.18211305088582003       -6.3204144025080077E-003
  0.71875000000000000       0.122718461      0.14504354588029916       -1.1099390983603458E-002
  0.71875000000000000       0.147262156      0.11037440468656114       -1.7739095384146333E-002
  0.71875000000000000       0.171805844       7.8808757075103444E-002  -2.2297977154136058E-002
  0.71875000000000000       0.196349546       4.9597156401014551E-002  -2.5339899080763423E-002
  0.71875000000000000       0.220893234       2.4169580223977014E-002  -2.7482620882903919E-002
  0.71875000000000000       0.245436922       3.7260610692362328E-003  -2.9179217209673036E-002
  0.71875000000000000       0.269980609      -1.1805075798887425E-002  -2.9468057199563254E-002
  0.71875000000000000       0.294524312      -2.3119308088481522E-002  -2.7560271610194975E-002
  0.71875000000000000       0.319068015      -3.0386482759280509E-002  -2.4226462540896138E-002
  0.71875000000000000       0.343611687      -3.3996771902848055E-002  -1.9627418658939657E-002
  0.71875000000000000       0.368155390      -3.4266331906250905E-002  -1.4241346847283403E-002
  0.71875000000000000       0.392699093      -3.1313081758215608E-002  -9.0459195066064230E-003
  0.71875000000000000       0.417242765      -2.5655107207620095E-002  -3.7004120490877748E-003
  0.71875000000000000       0.441786468      -1.7638145259078957E-002   2.6036503422434141E-003
  0.71875000000000000       0.466330171      -7.8557973629511894E-003   8.9710416278511191E-003
  0.71875000000000000       0.490873843       3.3943333268351967E-003   1.6144829956019496E-002
  0.71875000000000000       0.515417516       1.6615155446908818E-002   2.3163298752909161E-002
  0.71875000000000000       0.539961219       3.1090250587934614E-002   2.9324573567346749E-002
  0.71875000000000000       0.564504921       4.5514435112950724E-002   3.5964937481789694E-002
  0.71875000000000000       0.589048624       5.9408741055572097E-002   4.2085876622377359E-002
  0.71875000000000000       0.613592327       7.2134219083522050E-002   4.7333705343724802E-002
  0.71875000000000000       0.638136029       8.3123412857582471E-002   5.1934154357641149E-002
  0.71875000000000000       0.662679672       9.1732453524018473E-002   5.5809975153196183E-002
  0.71875000000000000       0.687223375       9.7081638730293754E-002   5.9062456480662016E-002
  0.71875000000000000       0.711767077       9.9669340330800563E-002   6.1257839980728118E-002
  0.71875000000000000       0.736310780      0.10029374582198146        6.1441351441636503E-002
  0.71875000000000000       0.760854483       9.8498524171393792E-002   6.0628819072167286E-002
  0.71875000000000000       0.785398185       9.4630916091730258E-002   5.9589303849960251E-002
  0.71875000000000000       0.809941828       8.9807392570923059E-002   5.5568576391518611E-002
  0.71875000000000000       0.834485531       8.4266475757790657E-002   5.1749878481835487E-002
  0.71875000000000000       0.859029233       7.8476553264815466E-002   4.6387637975873607E-002
  0.71875000000000000       0.883572936       7.3580201657728592E-002   4.0074951206361328E-002
  0.71875000000000000       0.908116639       7.0561791170810392E-002   3.3856128198740502E-002
  0.71875000000000000       0.932660341       7.1005663700216035E-002   2.6776954896263961E-002
  0.71875000000000000       0.957203984       7.6470980792733026E-002   2.0038194623792267E-002
  0.71875000000000000       0.981747687       8.7963988350415495E-002   1.4212342394240064E-002
  0.71875000000000000        1.00629139      0.10697078284895531        8.4311340491791606E-003
  0.71875000000000000        1.03083503      0.13334738591207768        3.7026170326984031E-003
  0.71875000000000000        1.05537879      0.16647410357954878        7.9583658681425275E-004
  0.71875000000000000        1.07992244      0.20611323841463058       -2.0066450731371596E-003
  0.71875000000000000        1.10446620      0.25053817973742709       -3.2698320198509701E-003
  0.71875000000000000        1.12900984      0.29817235176149293       -4.2953292436643340E-003
  0.71875000000000000        1.15355361      0.34808679628488359       -5.5571373944069578E-003
  0.71875000000000000        1.17809725      0.39923609420507894       -5.9668784554996520E-003
  0.71875000000000000        1.20264089      0.45034768196857128       -6.5418684341680090E-003
  0.71875000000000000        1.22718465      0.49946510702270586       -6.4925374178251821E-003
  0.71875000000000000        1.25172830      0.54316947316455322       -6.8084862216777793E-003
  0.71875000000000000        1.27627206      0.57694132530557229       -7.8206946916293315E-003
  0.71875000000000000        1.30081570      0.59581437286219641       -1.2329961998726685E-002
  0.71875000000000000        1.32535934      0.59619829574462668       -2.0908694469146109E-002
  0.71875000000000000        1.34990311      0.57628858069479150       -3.4344485503965794E-002
  0.71875000000000000        1.37444675      0.53778603196178709       -5.1917902456804048E-002
  0.71875000000000000        1.39899051      0.48632536033249857       -7.0283243465760953E-002
  0.71875000000000000        1.42353415      0.42646287008059353       -9.0022012712491162E-002
  0.71875000000000000        1.44807792      0.36236937676560499      -0.10510397440994407     
  0.71875000000000000        1.47262156      0.29875898683910762      -0.12175505576928029     
  0.71875000000000000        1.49716520      0.23681553458893737      -0.13403818793157618     
  0.71875000000000000        1.52170897      0.17773923473074718      -0.14411963990244359     
  0.71875000000000000        1.54625261      0.12374705830592345      -0.15306376028686908     
  0.71875000000000000        1.57079637       7.4924812584149528E-002 -0.15886702287413312     
  0.71875000000000000        1.59534001       3.1671415340521369E-002 -0.16264843938694140     
  0.71875000000000000        1.61988366      -6.0560943905589729E-003 -0.16394266194005758     
  0.71875000000000000        1.64442742      -3.8040555679242673E-002 -0.16374250350580546     
  0.71875000000000000        1.66897106      -6.4822784256616764E-002 -0.16250703706217010     
  0.71875000000000000        1.69351482      -8.8230002334485413E-002 -0.16037713432198811     
  0.71875000000000000        1.71805847     -0.10869009378248164      -0.15707945520886032     
  0.71875000000000000        1.74260223     -0.12656030523935807      -0.15370054443697526     
  0.71875000000000000        1.76714587     -0.14291202718654944      -0.15017244905189497     
  0.71875000000000000        1.79168952     -0.15884728162536702      -0.14593994716498510     
  0.71875000000000000        1.81623328     -0.17478247495392421      -0.14198634835909080     
  0.71875000000000000        1.84077692     -0.19055750300897661      -0.13929278345030446     
  0.71875000000000000        1.86532068     -0.20627478749032777      -0.13735107152570097     
  0.71875000000000000        1.88986433     -0.22218777268086870      -0.13518588909900464     
  0.71875000000000000        1.91440797     -0.23836082872637421      -0.13338830534487214     
  0.71875000000000000        1.93895173     -0.25437017543801421      -0.13128904503162125     
  0.71875000000000000        1.96349537     -0.26992179048966480      -0.12882689689990195     
  0.71875000000000000        1.98803914     -0.28517094911730684      -0.12596214955787252     
  0.71875000000000000        2.01258278     -0.29893650123092907      -0.12189181385920111     
  0.71875000000000000        2.03712654     -0.30947388881085930      -0.11791356817618294     
  0.71875000000000000        2.06167006     -0.31598045208493325      -0.11298601525422083     
  0.71875000000000000        2.08621383     -0.31787727428631113      -0.10621937153629388     
  0.71875000000000000        2.11075759     -0.31443466913897483       -9.8397777111508711E-002
  0.71875000000000000        2.13530135     -0.30538098300146288       -8.8910972643798422E-002
  0.71875000000000000        2.15984488     -0.29074491463850577       -7.7564136550628091E-002
  0.71875000000000000        2.18438864     -0.27042739979950142       -6.5208436133702696E-002
  0.71875000000000000        2.20893240     -0.24440792069053824       -5.1584288377789639E-002
  0.71875000000000000        2.23347592     -0.21235131759963896       -3.6984398235697193E-002
  0.71875000000000000        2.25801969     -0.17381348934810895       -2.2319357683445309E-002
  0.71875000000000000        2.28256345     -0.12934269065203546       -7.1160826219484104E-003
  0.71875000000000000        2.30710721      -7.9630138254912594E-002   1.0284186870968529E-002
  0.71875000000000000        2.33165073      -2.4642922580730788E-002   2.6956399843987754E-002
  0.71875000000000000        2.35619450       3.4359416233906294E-002   4.5634799498744161E-002
  0.71875000000000000        2.38073826       9.6505261177357249E-002   6.3866210078134145E-002
  0.71875000000000000        2.40528178      0.16247120077588012        8.3938394245971756E-002
  0.71875000000000000        2.42982554      0.23200019751657674       0.10417652359885313     
  0.71875000000000000        2.45436931      0.30410587616378321       0.12614265313726061     
  0.71875000000000000        2.47891307      0.37535982178255956       0.15045967825605144     
  0.71875000000000000        2.50345659      0.43758590826650640       0.16981152886980885     
  0.71875000000000000        2.52800035      0.48066138807415076       0.18966996431768338     
  0.71875000000000000        2.55254412      0.49743798521838067       0.19573671242247667     
  0.71875000000000000        2.57708764      0.48130613065946054       0.19664592266055061     
  0.71875000000000000        2.60163140      0.43597713420574941       0.18939500305832058     
  0.71875000000000000        2.62617517      0.36941757433539135       0.16894295207244325     
  0.71875000000000000        2.65071869      0.28821106727517037       0.15829763800650945     
  0.71875000000000000        2.67526245      0.20469234801558137       0.13519064155368532     
  0.71875000000000000        2.69980621      0.12380273049816208       0.12250811969401272     
  0.71875000000000000        2.72434998       4.9536462442982515E-002  0.10599528707203099     
  0.71875000000000000        2.74889350      -1.5260253459577475E-002   9.2878582882575236E-002
  0.71875000000000000        2.77343726      -7.0276937679067036E-002   8.0335420881065878E-002
  0.71875000000000000        2.79798102     -0.11315307577928956        7.0261721260267349E-002
  0.71875000000000000        2.82252455     -0.14389285390515366        6.2380356470903141E-002
  0.71875000000000000        2.84706831     -0.16245802947530047        5.6222485139972266E-002
  0.71875000000000000        2.87161207     -0.16997317506641524        5.2127643569390335E-002
  0.71875000000000000        2.89615583     -0.16802540097095903        4.8371972703298766E-002
  0.71875000000000000        2.92069936     -0.15809320466315979        4.4868252661925324E-002
  0.71875000000000000        2.94524312     -0.14257475636988168        4.0994427196939402E-002
  0.71875000000000000        2.96978688     -0.12338006018125183        3.6483420877569409E-002
  0.71875000000000000        2.99433041     -0.10200717673611652        3.1335882398012868E-002
  0.71875000000000000        3.01887417      -7.9583271463331592E-002   2.5571940837401965E-002
  0.71875000000000000        3.04341793      -5.6835798263295254E-002   1.9294250873213490E-002
  0.71875000000000000        3.06796169      -3.4755486446995547E-002   1.3010198644083244E-002
  0.71875000000000000        3.09250522      -1.3643840115496995E-002   7.4264692676761198E-003
  0.71875000000000000        3.11704898       6.6519804739846051E-003   1.4865573080773012E-003
  0.71875000000000000        3.14159274       2.6272516981122693E-002  -4.4146476133176465E-003
  0.71875000000000000        3.16613626       4.5540721467312507E-002  -9.4931232527713291E-003
  0.71875000000000000        3.19068003       6.4042652560376820E-002  -1.4303215818855302E-002
  0.71875000000000000        3.21522379       8.0958427634594321E-002  -1.7904017835286213E-002
  0.71875000000000000        3.23976731       9.5614797612356736E-002  -2.0112393555041897E-002
  0.71875000000000000        3.26431108      0.10776879395826054       -2.0767381580133172E-002
  0.71875000000000000        3.28885484      0.11747885641787989       -1.9788456085424806E-002
  0.71875000000000000        3.31339860      0.12480774655059235       -1.7568146593677711E-002
  0.71875000000000000        3.33794212      0.13009003614098735       -1.4441700871211141E-002
  0.71875000000000000        3.36248589      0.13379166223446973       -1.0663929849119229E-002
  0.71875000000000000        3.38702965      0.13598097409592641       -6.2653115919315801E-003
  0.71875000000000000        3.41157317      0.13674419103446009       -1.4416922293846322E-003
  0.71875000000000000        3.43611693      0.13649445337304908        3.8792089713030283E-003
  0.71875000000000000        3.46066070      0.13557565954693093        1.0099484219636561E-002
  0.71875000000000000        3.48520446      0.13419617204914752        1.6919762571679566E-002
  0.71875000000000000        3.50974798      0.13245522412713828        2.4382526297160815E-002
  0.71875000000000000        3.53429174      0.13029234278569835        3.2698312936337112E-002
  0.71875000000000000        3.55883551      0.12752865991462803        4.1001870200365866E-002
  0.71875000000000000        3.58337903      0.12384119700955409        4.8449369971786192E-002
  0.71875000000000000        3.60792279      0.11863825748953144        5.4779894870860678E-002
  0.71875000000000000        3.63246655      0.11135478024666494        5.9877268997534094E-002
  0.71875000000000000        3.65701032      0.10173649238636612        6.3147312283251808E-002
  0.71875000000000000        3.68155384       8.9569756102791956E-002   6.5286952646954263E-002
  0.71875000000000000        3.70609760       7.4853768042292212E-002   6.6895081312109236E-002
  0.71875000000000000        3.73064137       5.8088377407876111E-002   6.7821137314697341E-002
  0.71875000000000000        3.75518489       4.0599571298983762E-002   6.8704781238461674E-002
  0.71875000000000000        3.77972865       2.2770012062521699E-002   6.8560548166038668E-002
  0.71875000000000000        3.80427241       4.7695134869081236E-003   6.7668305116541635E-002
  0.71875000000000000        3.82881594      -1.2953357894734407E-002   6.7136725553238852E-002
  0.71875000000000000        3.85335970      -3.0375600210208305E-002   6.5029701116238514E-002
  0.71875000000000000        3.87790346      -4.6161448755480686E-002   6.3806547932513974E-002
  0.71875000000000000        3.90244722      -5.8731911651564356E-002   6.0738009207519671E-002
